stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id,wheelchair_boarding,stop_url
7368,"France Ave S & Basswood Rd","Near side S",  44.958500, -93.330536,"France Ave S",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7368
7369,"France Ave S & 25th St W","Near side S",  44.957058, -93.330414,"France Ave S",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7369
737,"Portland Ave S & 60th St E","Near side N",  44.894215, -93.267715,"Portland Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=737
7372,"France Ave S & 28th St (W)","Near side S",  44.952156, -93.328865,"France Ave S",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7372
7373,"France Ave S & Sunset Blvd","Near side S",  44.949806, -93.328812,"France Ave S",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7373
738,"60th St E & 10th Ave S","Near side W",  44.894367, -93.260239,"60th St E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=738
7380,"26th St W & Natchez Ave","Across from W",  44.955933, -93.338982,"26th St W",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7380
7381,"26th St W & Princeton Court","Near side W",  44.955742, -93.341530,"26th St W",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7381
739,"60th St E & Park Ave S","Near side E",  44.894253, -93.265503,"60th St E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=739
7390,"Barry St & Hwy 100 Svc Rd E","Near side W",  44.956738, -93.346039,"Barry St",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7390
7396,"Barry St & Hwy 100 Svc Rd E","Far side E",  44.956635, -93.346054,"Barry St",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7396
7397,"Barry St W & 26th St W","Near side S",  44.955795, -93.343521,"Barry St W",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7397
7399,"26th St W & Princeton Ave","Near side E",  44.955639, -93.341789,"26th St W",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7399
74,"Chicago Ave S & 55th St E","Near side S",  44.903488, -93.262733,"Chicago Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=74
740,"60th St E & Chicago Ave S","Near side W",  44.894360, -93.262726,"60th St E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=740
7400,"26th St W & Natchez Ave","Near side E",  44.955769, -93.339195,"26th St W",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7400
7401,"26th St W & Monterey Ave","Near side E",  44.955811, -93.337929,"26th St W",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7401
7402,"France Ave S & Cedar Shore Dr","Near side N",  44.956432, -93.330238,"France Ave S",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7402
7403,"France Ave S & 25th St W","Near side N",  44.957626, -93.330276,"France Ave S",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7403
7404,"France Ave S & Basswood Rd","Near side N",  44.958275, -93.330353,"France Ave S",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7404
7405,"France Ave S & 24th St W","Near side N",  44.959259, -93.330475,"France Ave S",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7405
7407,"Ewing Ave S & 22nd St W","Near side N",  44.961498, -93.328957,"Ewing Ave S",SAINT LOUIS PARK,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7407
7408,"Ewing Ave S & Franklin Ave W","Near side N",  44.962967, -93.327164,"Ewing Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7408
7409,"Cedar Lake Rd & Drew Ave S","Near side E",  44.965118, -93.325508,"Cedar Lake Rd",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7409
741,"60th St E & Chicago Ave S","Near side E",  44.894257, -93.262978,"60th St E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=741
7411,"Cedar Lake Pkwy & Lakeview Ave","Near side N",  44.967445, -93.322693,"Cedar Lake Pkwy",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7411
7412,"Cedar Lake Pkwy & Wayzata Access Rd","Near side N",  44.969162, -93.321411,"Cedar Lake Pkwy",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7412
7413,"Wirth Pkwy & Wayzata Blvd N","Near side N",  44.970631, -93.322052,"Wirth Pkwy",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7413
7414,"Wayzata Blvd N & Wirth / Upton","Mid block E",  44.970451, -93.316612,"Wayzata Blvd N",MINNEAPOLIS,,,,,2,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7414
7415,"Upton Ave S & Wayzata Blvd N","Far side N",  44.970577, -93.314644,"Upton Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7415
7417,"Upton Ave S & Laurel Ave W","Near side N",  44.973423, -93.314644,"Upton Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7417
7419,"Laurel Ave W & Sheridan Ave S","Near side E",  44.973511, -93.312317,"Laurel Ave W",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7419
742,"Chicago Ave S & 59th St E","Near side N",  44.896023, -93.262749,"Chicago Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=742
7421,"Laurel Ave W & Queen Ave S","Across from E",  44.973499, -93.309715,"Laurel Ave W",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7421
7422,"Cedar Lake Rd & Penn Ave S","Near side E",  44.973621, -93.308479,"Cedar Lake Rd",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7422
7423,"Cedar Lake Rd & Oliver Ave S","Near side E",  44.974258, -93.307198,"Cedar Lake Rd",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7423
7424,"Cedar Lake Rd & Newton Ave S","Near side E",  44.975071, -93.305740,"Cedar Lake Rd",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7424
7425,"Cedar Lake Rd & Morgan Ave S","Near side E",  44.975529, -93.304871,"Cedar Lake Rd",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7425
7426,"Cedar Lake Rd & Chestnut (Logan)","Across from E",  44.976982, -93.303169,"Cedar Lake Rd",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7426
7427,"Cedar Lake Rd N & 2nd Ave N","Near side E",  44.978981, -93.300865,"Cedar Lake Rd N",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7427
7428,"Cedar Lake Rd & Glenwood Ave N","Near side N",  44.980728, -93.299118,"Cedar Lake Rd",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7428
743,"Chicago Ave S & 58th St E","Near side N",  44.897823, -93.262703,"Chicago Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=743
744,"Chicago Ave S & 57th St E","Near side N",  44.899666, -93.262672,"Chicago Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=744
7445,"10th St N & Greenway Ave","Across from W",  44.963257, -92.969734,"10th St N",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7445
7446,"10th St N & Granada Ave N","Near side W",  44.963272, -92.974533,"10th St N",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7446
7447,"10th St N & Holy Cross Church","Across from W",  44.963280, -92.977173,"10th St N",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7447
7448,"10th St N & Glenbrook Ave N","Across from W",  44.963287, -92.979675,"10th St N",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7448
7449,"10th St N & Gershwin Ave N","Near side W",  44.963291, -92.981224,"10th St N",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7449
7453,"Stillwater Blvd & Lake Elmo Ave (E)","Across from W",  45.002323, -92.880142,"Stillwater Blvd",LAKE ELMO,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7453
7454,"Stillwater Blvd & Lake Elmo Ave (W)","Near side W",  45.000854, -92.883011,"Stillwater Blvd",LAKE ELMO,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7454
7455,"Stillwater Blvd & Klondike Ave N","Near side W",  44.998413, -92.888092,"Stillwater Blvd",LAKE ELMO,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7455
7456,"Stillwater Blvd & Stillwater Lane E","Near side W",  44.997013, -92.893387,"Stillwater Blvd",LAKE ELMO,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7456
7457,"Stillwater Blvd & Kelvin Ave N","Near side W",  44.996574, -92.898232,"Stillwater Blvd",LAKE ELMO,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7457
7458,"Stillwater Blvd & Stillwater Lane W","Near side W",  44.996326, -92.904900,"Stillwater Blvd",LAKE ELMO,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7458
7459,"Stillwater Blvd & 31st St N","Near side W",  44.995987, -92.916222,"Stillwater Blvd",LAKE ELMO,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7459
7464,"Stillwater Blvd & Ideal Ave N","Far side W",  44.991386, -92.944252,"Stillwater Blvd",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7464
7465,"Stillwater Blvd & Homestead Ave N","Across from W",  44.991081, -92.947174,"Stillwater Blvd",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7465
7466,"Stillwater Blvd N & Stillwater Way N","Near side W",  44.990818, -92.949776,"Stillwater Blvd N",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7466
7467,"Stillwater Blvd & Henslow Ave N","Across from W",  44.990574, -92.952171,"Stillwater Blvd",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7467
7468,"Stillwater Blvd N& Stillwater Way N","Near side W",  44.990444, -92.953438,"Stillwater Blvd N& Stillwater Way N",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7468
7469,"Stillwater Blvd & Hemingway Ave N","Near side W",  44.990143, -92.955070,"Stillwater Blvd",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7469
747,"57th St E & Elliot Ave S","Near side E",  44.899700, -93.261665,"57th St E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=747
7470,"Stillwater Blvd & Helena Ave N","Near side W",  44.989479, -92.956802,"Stillwater Blvd",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7470
7471,"Stillwater Blvd & Hayward Ave N","Near side W",  44.989273, -92.957230,"Stillwater Blvd",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7471
7472,"Stillwater Blvd & Hamlet Ave N","Near side W",  44.988247, -92.959305,"Stillwater Blvd",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7472
7489,"Stillwater Blvd & Hale Ave N","Near side E",  44.986012, -92.963585,"Stillwater Blvd",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7489
749,"57th St E & 11th Ave S","Near side E",  44.899719, -93.259155,"57th St E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=749
7490,"Stillwater Blvd & Hamlet Ave N","Far side E",  44.988155, -92.959229,"Stillwater Blvd",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7490
7491,"Stillwater Blvd & Hayward Ave N","Far side E",  44.989227, -92.957062,"Stillwater Blvd",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7491
7492,"Stillwater Blvd & Hemingway Ave N","Far side E",  44.990005, -92.955177,"Stillwater Blvd",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7492
7493,"Stillwater Blvd N & Stillwater Way N","Across from E",  44.990307, -92.953659,"Stillwater Blvd N",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7493
7494,"Stillwater Blvd & Henslow Ave N","Near side E",  44.990444, -92.952400,"Stillwater Blvd",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7494
7495,"Stillwater Blvd & Hilo Ave N","Near side E",  44.990688, -92.950005,"Stillwater Blvd",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7495
7496,"Stillwater Blvd & Homestead Ave N","Far side E",  44.990982, -92.947105,"Stillwater Blvd",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7496
750,"57th St E & 12th Ave S","Near side E",  44.899723, -93.257881,"57th St E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=750
7502,"Stillwater Blvd & 31st St N","Near side E",  44.995834, -92.916504,"Stillwater Blvd",LAKE ELMO,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7502
7503,"Stillwater Blvd & Stillwater Lane W","Near side E",  44.996143, -92.905136,"Stillwater Blvd",LAKE ELMO,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7503
7504,"Stillwater Blvd & Kelvin Ave N","Near side E",  44.996395, -92.898468,"Stillwater Blvd",LAKE ELMO,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7504
7505,"Stillwater Blvd & Stillwater Lane E","Near side E",  44.996807, -92.893585,"Stillwater Blvd",LAKE ELMO,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7505
7506,"Stillwater Blvd & Klondike Ave N","Near side E",  44.998135, -92.888329,"Stillwater Blvd",LAKE ELMO,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7506
7507,"Stillwater Blvd & Lake Elmo Ave (W)","Across from E",  45.000542, -92.883217,"Stillwater Blvd",LAKE ELMO,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7507
7508,"Stillwater Blvd & Lake Elmo Ave (E)","Near side E",  45.001892, -92.880577,"Stillwater Blvd",LAKE ELMO,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7508
751,"12th Ave S & 58th St E","Near side S",  44.898060, -93.257889,"12th Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=751
7511,"Hwy 120 Geneva Ave & Ivy Ave","Across from N",  44.981297, -92.984581,"Hwy 120 Geneva Ave",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7511
7513,"Hwy 120 - Geneva & Upper 35th St N","Near side N",  44.999447, -92.984550,"Hwy 120 - Geneva",OAKDALE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7513
752,"12th Ave S & 59th St E","Near side S",  44.896214, -93.257935,"12th Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=752
753,"12th Ave S & 60th St E","Near side S",  44.894444, -93.257973,"12th Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=753
754,"60th St E & 13th Ave S","Near side E",  44.894264, -93.256760,"60th St E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=754
756,"60th St E & 15th Ave S","Near side E",  44.894402, -93.254265,"60th St E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=756
7566,"White Bear Ave & Orchard Lane","Near side N",  45.042767, -93.015282,"White Bear Ave",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7566
7569,"White Bear Ave & Co Rd E","Near side N",  45.050167, -93.015259,"White Bear Ave",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7569
757,"Bloomington Ave & Hwy 62","Far side S",  44.892799, -93.252487,"Bloomington Ave",FORT SNELLING,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=757
758,"Bloomington Ave & 62nd St E","Near side S",  44.890812, -93.252953,"Bloomington Ave",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=758
76,"Chicago Ave S & 57th St E","Near side S",  44.898872, -93.262833,"Chicago Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=76
7609,"4th St & Campbell Ave","Near side W",  45.085442, -93.018166,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7609
7610,"4th St & Wood Ave","Near side W",  45.085442, -93.020416,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7610
7611,"4th St & Krech Ave","Near side W",  45.085445, -93.022888,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7611
7612,"4th St & Karen Place","Near side W",  45.085175, -93.027863,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7612
7614,"4th St & Sharon Lane","Near side W",  45.085186, -93.030350,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7614
7616,"4th St & Sandra Lane","Near side W",  45.085182, -93.032791,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7616
7617,"4th St & Otter Lake Rd","Near side W",  45.085037, -93.035423,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7617
7634,"Otter Lake Rd & Co Rd 96","Far side N",  45.079487, -93.035683,"Otter Lake Rd",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7634
7635,"Otter Lake Rd & Birch Lake Blvd S","Near side N",  45.081127, -93.035675,"Otter Lake Rd",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7635
7636,"Otter Lake Rd & Birch Lake Ave","Near side N",  45.082748, -93.034760,"Otter Lake Rd",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7636
7637,"Otter Lake Rd & 4th St N","Near side N",  45.084869, -93.035156,"Otter Lake Rd",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7637
7638,"4th St & Sandra Lane","Near side E",  45.085075, -93.033150,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7638
7640,"4th St & Sharon Lane","Near side E",  45.085079, -93.030685,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7640
7642,"4th St & Karen Place","Near side E",  45.085072, -93.028305,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7642
7643,"4th St & Krech Ave","Near side E",  45.085342, -93.023247,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7643
7644,"4th St & Wood Ave","Near side E",  45.085339, -93.020760,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7644
7645,"4th St & Campbell Ave","Near side E",  45.085339, -93.018532,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7645
7646,"4th St & Bald Eagle Ave","Near side E",  45.085331, -93.015762,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7646
765,"60th St E & 14th Ave S","Far side W",  44.894375, -93.255478,"60th St E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=765
767,"60th St E & 12th Ave S","Near side W",  44.894367, -93.257751,"60th St E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=767
768,"12th Ave S & 59th St E","Near side N",  44.896023, -93.257790,"12th Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=768
7683,"White Bear Ave & Co Rd E","Near side S",  45.050346, -93.015404,"White Bear Ave",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7683
7686,"White Bear Ave & Orchard Lane","Near side S",  45.043098, -93.015427,"White Bear Ave",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7686
769,"12th Ave S & 58th St E","Near side N",  44.897816, -93.257751,"12th Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=769
77,"Chicago Ave S & 58th St E","Near side S",  44.898003, -93.262848,"Chicago Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=77
770,"12th Ave S & 57th St E","Near side N",  44.899658, -93.257690,"12th Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=770
7704,"4th St & Miller Ave","Near side E",  45.085342, -93.013290,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7704
7705,"4th St & Bloom Ave","Near side E",  45.085346, -93.011993,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7705
771,"57th St E & 11th Ave S","Near side W",  44.899822, -93.258850,"57th St E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=771
7714,"4th St & Bloom Ave","Near side W",  45.085449, -93.011353,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7714
7715,"4th St & Miller Ave","Near side W",  45.085445, -93.012939,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7715
7717,"4th St & Bald Eagle Ave","Near side W",  45.085434, -93.015274,"4th St",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7717
7723,"Hwy 120 & Hwy 244 (Co Rd E)","Far side S",  45.049980, -92.984970,"Hwy 120",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7723
7724,"Hwy 120 East Co Line & #3515-3545","Near side S",  45.046989, -92.984993,"Hwy 120 East Co Line",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7724
7727,"Hwy 120 East Co Line & Co Rd D","Far side S",  45.036297, -92.984962,"Hwy 120 East Co Line",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7727
7728,"McKnight Rd & Karth Rd (Bergeron)","Across from N",  45.037792, -93.005096,"McKnight Rd",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7728
7729,"McKnight Rd & Manitou Ridge Apts","Across from N",  45.039299, -93.005089,"McKnight Rd",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7729
773,"57th St E & Elliot Ave S","Near side W",  44.899803, -93.261322,"57th St E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=773
7730,"McKnight Rd & Orchard Lane","Near side N",  45.043224, -93.005089,"McKnight Rd",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7730
7732,"McKnight Rd & Tracy Rd","Near side N",  45.045074, -93.005074,"McKnight Rd",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7732
7734,"McKnight Rd & Elm Dr","Near side N",  45.046593, -93.005074,"McKnight Rd",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7734
7735,"McKnight Rd & Emerald Dr","Near side N",  45.049141, -93.005058,"McKnight Rd",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7735
7736,"Co Rd E & McKnight Rd","Far side E",  45.050156, -93.004898,"Co Rd E",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7736
7737,"Co Rd E & Golfview Dr","Far side E",  45.050156, -93.002594,"Co Rd E",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7737
7738,"Co Rd E & Ebba St","Near side E",  45.050144, -93.000145,"Co Rd E",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7738
7739,"Co Rd E & Mosby Rd","Near side E",  45.050140, -92.997643,"Co Rd E",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7739
774,"57th St E & Chicago Ave S","Near side W",  44.899811, -93.262611,"57th St E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=774
7740,"Bellaire Ave & Spruce Place","Near side N",  45.051041, -92.994858,"Bellaire Ave",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7740
7741,"Bellaire Ave & Mayfair Ave","Near side N",  45.053421, -92.994873,"Bellaire Ave",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7741
7743,"Bellaire Ave & Blomquist Ave","Near side N",  45.055511, -92.994881,"Bellaire Ave",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7743
7745,"Bellaire Ave & Cedar Ave","Near side N",  45.057297, -92.994873,"Bellaire Ave",WHITE BEAR LAKE,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=7745
